BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,timestamp
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:26.261296
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:26.760946
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:26.760972
20.5MB / 12.3kB,6.60%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:27.260993
20.5MB / 12.3kB,6.60%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:27.261009
20.5MB / 12.3kB,6.60%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:27.761801
20.5MB / 12.3kB,6.60%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:27.761822
20.5MB / 12.3kB,5.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:28.261734
20.5MB / 12.3kB,5.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:28.261750
20.5MB / 12.3kB,5.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:28.761364
20.5MB / 12.3kB,5.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:28.761379
20.5MB / 12.3kB,5.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:29.261524
20.5MB / 12.3kB,5.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:29.261538
20.5MB / 12.3kB,5.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:29.761179
20.5MB / 12.3kB,5.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:29.761196
20.5MB / 12.3kB,6.27%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:30.260980
20.5MB / 12.3kB,6.27%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:30.261004
20.5MB / 12.3kB,6.27%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:30.761407
20.5MB / 12.3kB,6.27%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:30.761422
20.5MB / 12.3kB,6.93%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:31.261072
20.5MB / 12.3kB,6.93%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:31.261088
20.5MB / 12.3kB,6.93%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:31.760866
20.5MB / 12.3kB,6.93%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:31.760887
20.5MB / 12.3kB,6.71%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:32.261648
20.5MB / 12.3kB,6.71%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:32.261673
20.5MB / 12.3kB,6.71%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:32.761209
20.5MB / 12.3kB,6.71%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:32.761232
20.5MB / 12.3kB,6.73%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:33.261053
20.5MB / 12.3kB,6.73%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:33.261068
20.5MB / 12.3kB,6.73%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:33.761856
20.5MB / 12.3kB,6.73%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:33.761884
20.5MB / 12.3kB,6.59%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:34.261840
20.5MB / 12.3kB,6.59%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:34.261868
20.5MB / 12.3kB,6.59%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:34.761338
20.5MB / 12.3kB,6.59%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:34.761359
20.5MB / 12.3kB,6.39%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:35.260801
20.5MB / 12.3kB,6.39%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:35.260817
20.5MB / 12.3kB,6.39%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:35.761371
20.5MB / 12.3kB,6.39%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:35.761392
20.5MB / 12.3kB,6.48%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:36.261136
20.5MB / 12.3kB,6.48%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:36.261165
20.5MB / 12.3kB,6.48%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:36.761408
20.5MB / 12.3kB,6.48%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:36.761423
20.5MB / 12.3kB,6.44%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:37.261058
20.5MB / 12.3kB,6.44%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:37.261075
20.5MB / 12.3kB,6.44%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:37.760905
20.5MB / 12.3kB,6.44%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:37.760920
20.5MB / 12.3kB,6.05%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:38.261125
20.5MB / 12.3kB,6.05%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:38.261148
20.5MB / 12.3kB,6.05%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:38.760779
