can_timestamp,ros_timestamp,can_rpm,ros_rpm,delay
1755680273.160951,1755680273.1611316,80.16719818115234,80.16719818115234,0.00018072128295898438
1755680273.362789,1755680273.3631127,78.64227294921875,78.64227294921875,0.0003237724304199219
1755680273.559303,1755680273.559701,85.92499542236328,85.92499542236328,0.0003979206085205078
1755680273.759295,1755680273.7596383,82.75642395019531,82.75642395019531,0.00034332275390625
1755680273.959259,1755680273.9596322,77.2708740234375,77.2708740234375,0.0003731250762939453
1755680274.159165,1755680274.159519,76.0914077758789,76.0914077758789,0.0003540515899658203
1755680274.359277,1755680274.359638,76.0492172241211,76.0492172241211,0.0003609657287597656
1755680274.55962,1755680274.5600295,81.44548797607422,81.44548797607422,0.0004096031188964844
1755680274.759326,1755680274.7595904,159.67124938964844,159.67124938964844,0.0002644062042236328
1755680274.959377,1755680274.9597647,303.8705749511719,303.8705749511719,0.0003876686096191406
1755680275.159349,1755680275.1597147,375.593994140625,375.593994140625,0.0003657341003417969
1755680275.35926,1755680275.3596392,377.921630859375,377.921630859375,0.0003790855407714844
1755680275.559257,1755680275.5596004,364.1288757324219,364.1288757324219,0.00034332275390625
1755680275.759397,1755680275.759808,466.9677429199219,466.9677429199219,0.00041103363037109375
1755680275.959348,1755680275.9597316,445.4654846191406,445.4654846191406,0.00038361549377441406
1755680276.159215,1755680276.1595993,383.4406433105469,383.4406433105469,0.00038433074951171875
1755680276.359301,1755680276.3596957,367.048828125,367.048828125,0.00039458274841308594
1755680276.559376,1755680276.5597744,430.8641052246094,430.8641052246094,0.00039839744567871094
1755680276.759211,1755680276.759514,371.4114990234375,371.4114990234375,0.00030303001403808594
1755680276.959692,1755680276.9600773,275.10888671875,275.10888671875,0.000385284423828125
1755680277.159219,1755680277.159562,185.4883270263672,185.4883270263672,0.00034308433532714844
1755680277.359266,1755680277.3594387,115.65396881103516,115.65396881103516,0.00017261505126953125
1755680277.559303,1755680277.5596807,68.6336669921875,68.6336669921875,0.000377655029296875
1755680277.759239,1755680277.7595897,40.26192092895508,40.26192092895508,0.00035071372985839844
1755680277.959597,1755680277.9599833,6.48137903213501,6.48137903213501,0.00038623809814453125
1755680278.159782,1755680278.1602008,0.0,0.0,0.0004189014434814453
1755680278.359403,1755680278.359795,0.0,0.0,0.0003921985626220703
1755680278.559338,1755680278.5597243,0.0,0.0,0.00038623809814453125
1755680278.759577,1755680278.7599251,0.0,0.0,0.00034809112548828125
1755680278.959511,1755680278.959803,0.0,0.0,0.00029206275939941406
1755680279.159496,1755680279.1598136,0.0,0.0,0.00031757354736328125
1755680279.359517,1755680279.3598816,0.0,0.0,0.00036454200744628906
1755680279.55934,1755680279.5597184,0.8951771855354309,0.8951771855354309,0.0003783702850341797
1755680279.759474,1755680279.759858,59.13890838623047,59.13890838623047,0.0003838539123535156
1755680279.959338,1755680279.9596493,55.62459564208984,55.62459564208984,0.0003113746643066406
1755680280.159322,1755680280.1597197,53.43627548217773,53.43627548217773,0.00039768218994140625
1755680280.359388,1755680280.3596947,52.85491561889648,52.85491561889648,0.0003066062927246094
1755680280.559436,1755680280.5597465,66.01930236816406,66.01930236816406,0.0003104209899902344
1755680280.759564,1755680280.7599344,104.5006332397461,104.5006332397461,0.0003705024719238281
1755680280.959619,1755680280.9600115,138.84072875976562,138.84072875976562,0.0003924369812011719
1755680281.159381,1755680281.15971,216.67208862304688,216.67208862304688,0.00032901763916015625
1755680281.359334,1755680281.3597388,272.4164123535156,272.4164123535156,0.0004048347473144531
1755680281.559315,1755680281.5596435,293.08966064453125,293.08966064453125,0.0003285408020019531
1755680281.759469,1755680281.7598724,304.03515625,304.03515625,0.00040340423583984375
1755680281.959304,1755680281.959612,256.86883544921875,256.86883544921875,0.0003077983856201172
1755680282.159427,1755680282.159792,211.02772521972656,211.02772521972656,0.0003650188446044922
1755680282.359783,1755680282.3601391,170.24720764160156,170.24720764160156,0.0003561973571777344
1755680282.559635,1755680282.560034,115.75141143798828,115.75141143798828,0.0003991127014160156
1755680282.759503,1755680282.7599025,54.80337905883789,54.80337905883789,0.00039958953857421875
1755680282.959802,1755680282.96021,11.8795166015625,11.8795166015625,0.000408172607421875
1755680283.15945,1755680283.1597495,8.316693305969238,8.316693305969238,0.0002994537353515625
1755680283.359472,1755680283.3598588,7.543111801147461,7.543111801147461,0.0003867149353027344
1755680283.55956,1755680283.559827,0.0,0.0,0.00026702880859375
1755680283.759567,1755680283.7599459,0.0,0.0,0.0003788471221923828
1755680283.959523,1755680283.9598625,0.0,0.0,0.000339508056640625
1755680284.159725,1755680284.160128,0.0,0.0,0.0004031658172607422
1755680284.359484,1755680284.3598025,0.0,0.0,0.0003185272216796875
1755680284.559797,1755680284.560197,0.0,0.0,0.0004000663757324219
1755680284.759535,1755680284.7598903,0.0,0.0,0.0003552436828613281
1755680284.959593,1755680284.9599829,0.0,0.0,0.0003898143768310547
1755680285.159685,1755680285.1601164,0.0,0.0,0.0004315376281738281
1755680285.359554,1755680285.3599367,0.0,0.0,0.0003826618194580078
1755680285.559781,1755680285.560125,0.0,0.0,0.0003440380096435547
1755680285.759576,1755680285.75994,0.0,0.0,0.0003638267517089844
1755680285.959797,1755680285.960204,0.0,0.0,0.0004069805145263672
1755680286.159739,1755680286.1601071,0.0,0.0,0.0003681182861328125
1755680286.359789,1755680286.3601844,0.0,0.0,0.0003955364227294922
1755680286.559692,1755680286.5600545,0.0,0.0,0.00036263465881347656
1755680286.759794,1755680286.7601397,187.49539184570312,187.49539184570312,0.0003457069396972656
1755680286.959736,1755680286.9601293,203.89569091796875,203.89569091796875,0.00039315223693847656
1755680287.15999,1755680287.1603732,199.23583984375,199.23583984375,0.00038313865661621094
1755680287.359517,1755680287.3599133,198.3246917724609,198.3246917724609,0.0003962516784667969
1755680287.559955,1755680287.5603347,194.88970947265625,194.88970947265625,0.00037980079650878906
1755680287.759483,1755680287.759758,191.2894287109375,191.2894287109375,0.00027489662170410156
1755680287.959919,1755680287.960238,190.512451171875,190.512451171875,0.0003190040588378906
1755680288.159791,1755680288.160138,192.2999725341797,192.2999725341797,0.00034689903259277344
1755680288.360131,1755680288.3604772,189.01519775390625,189.01519775390625,0.00034618377685546875
1755680288.559555,1755680288.5599504,147.9654998779297,147.9654998779297,0.0003952980041503906
1755680288.760118,1755680288.7603695,88.52777099609375,88.52777099609375,0.00025153160095214844
1755680288.959541,1755680288.9599109,49.62849044799805,49.62849044799805,0.00036978721618652344
1755680289.160264,1755680289.1604853,0.0,0.0,0.00022125244140625
1755680289.359587,1755680289.3600223,5.093015670776367,5.093015670776367,0.0004353523254394531
1755680289.560418,1755680289.5607502,0.0,0.0,0.0003323554992675781
1755680289.759787,1755680289.760177,3.0472121238708496,3.0472121238708496,0.0003898143768310547
1755680289.96057,1755680289.9608579,0.0,0.0,0.00028777122497558594
1755680290.159564,1755680290.1598444,3.700663566589356,3.700663566589356,0.0002803802490234375
1755680290.360466,1755680290.3606923,0.0,0.0,0.0002262592315673828
1755680290.559782,1755680290.5601125,0.0,0.0,0.0003304481506347656
1755680290.760558,1755680290.7608335,0.0,0.0,0.00027561187744140625
1755680290.959648,1755680290.9599984,0.0,0.0,0.0003504753112792969
1755680291.160677,1755680291.1610312,0.0,0.0,0.0003542900085449219
1755680291.359737,1755680291.3601043,0.0,0.0,0.0003674030303955078
1755680291.560768,1755680291.561064,0.0,0.0,0.0002961158752441406
1755680291.759673,1755680291.7600477,0.0,0.0,0.0003745555877685547
1755680291.960835,1755680291.9612072,0.0,0.0,0.00037217140197753906
1755680292.161245,1755680292.161358,0.0,0.0,0.00011301040649414062
1755680292.364678,1755680292.365013,0.0,0.0,0.0003349781036376953
1755680292.559794,1755680292.5602114,99.35093688964844,99.35093688964844,0.00041747093200683594
1755680292.760895,1755680292.76121,144.86341857910156,144.86341857910156,0.00031495094299316406
1755680292.959614,1755680292.9600017,144.65858459472656,144.65858459472656,0.0003876686096191406
1755680293.160942,1755680293.1613028,141.82308959960938,141.82308959960938,0.00036072731018066406
1755680293.359643,1755680293.3601,140.9383087158203,140.9383087158203,0.0004570484161376953
1755680293.561027,1755680293.5614808,146.02816772460938,146.02816772460938,0.00045371055603027344
1755680293.759655,1755680293.7600229,143.7206573486328,143.7206573486328,0.00036787986755371094
1755680293.959792,1755680293.9600852,142.55868530273438,142.55868530273438,0.0002932548522949219
1755680294.159785,1755680294.1600842,139.8772430419922,139.8772430419922,0.00029921531677246094
1755680294.359793,1755680294.3600793,149.63238525390625,149.63238525390625,0.00028634071350097656
1755680294.559614,1755680294.5598848,145.2749481201172,145.2749481201172,0.000270843505859375
1755680294.759656,1755680294.7599585,103.21797943115234,103.21797943115234,0.0003025531768798828
1755680294.959798,1755680294.9600868,54.39170837402344,54.39170837402344,0.0002887248992919922
1755680295.159794,1755680295.1600823,26.835235595703125,26.835235595703125,0.00028824806213378906
1755680295.359785,1755680295.3600707,0.0,0.0,0.0002856254577636719
1755680295.559753,1755680295.5600307,0.0,0.0,0.0002777576446533203
1755680295.759726,1755680295.7600033,0.0,0.0,0.0002772808074951172
1755680295.959784,1755680295.9600763,0.0,0.0,0.0002923011779785156
1755680296.1598,1755680296.1600888,0.0,0.0,0.0002887248992919922
1755680296.359817,1755680296.360116,0.0,0.0,0.0002989768981933594
1755680296.559792,1755680296.5600815,0.0,0.0,0.0002894401550292969
1755680296.759816,1755680296.7601032,0.0,0.0,0.0002872943878173828
1755680296.959775,1755680296.9600897,0.0,0.0,0.0003147125244140625
1755680297.159744,1755680297.1600268,0.0,0.0,0.0002827644348144531
1755680297.359759,1755680297.3600452,0.0,0.0,0.000286102294921875
1755680297.559792,1755680297.560093,0.0,0.0,0.0003008842468261719
1755680297.759817,1755680297.7601128,0.0,0.0,0.00029587745666503906
1755680297.959815,1755680297.960101,0.0,0.0,0.00028586387634277344
1755680298.159791,1755680298.1600811,0.0,0.0,0.00029015541076660156
1755680298.359796,1755680298.3600855,0.0,0.0,0.0002894401550292969
1755680298.559803,1755680298.5601003,0.0,0.0,0.00029730796813964844
1755680298.75982,1755680298.7601068,0.0,0.0,0.0002868175506591797
1755680298.959746,1755680298.9600444,108.78038024902344,108.78038024902344,0.00029850006103515625
1755680299.159808,1755680299.1600919,124.74179077148438,124.74179077148438,0.00028395652770996094
1755680299.359785,1755680299.360076,127.1619873046875,127.1619873046875,0.00029087066650390625
1755680299.559799,1755680299.5600882,130.88299560546875,130.88299560546875,0.0002892017364501953
1755680299.759739,1755680299.7600276,127.70543670654295,127.70543670654295,0.0002887248992919922
